CustomerKey,First Name,Last Name,Full Name,Gender,Customer City,DateFirstPurchase
11379,Gary,Vazquez,Gary Vazquez,Male,Boulogne-Billancourt,02/10/2021
11380,Mitchell,Kumar,Mitchell Kumar,Male,Saarlouis,11/10/2020
11381,Meredith,Raman,Meredith Raman,Female,London,12/06/2020
11382,Edward,Patterson,Edward Patterson,Male,Roubaix,03/11/2021
11383,Marie,Gill,Marie Gill,Female,Roissy en Brie,01/01/2023
11384,Tiffany,Wang,Tiffany Wang,Female,Les Ulis,02/08/2022
11385,Miguel,Allen,Miguel Allen,Male,York,06/07/2022
11386,Jaclyn,Cai,Jaclyn Cai,Female,Darmstadt,02/11/2022
11387,Megan,Ramirez,Megan Ramirez,Female,Gateshead,26/07/2020
11388,Joseph,Martin,Joseph Martin,Male,York,03/07/2020
11389,Karl,Shan,Karl Shan,Male,Duesseldorf,17/11/2022
11390,Christine,Raji,Christine Raji,Female,Saint Germain en Laye,07/11/2022
11391,Lindsay,Xie,Lindsay Xie,Female,Salzgitter,26/10/2022
11392,Willie,Zhao,Willie Zhao,Male,Frankfurt,29/03/2022
11393,Kurt,Pal,Kurt Pal,Male,Saint Ouen,16/07/2022
11394,George,McDonald,George McDonald,Male,Milton Keynes,04/07/2020
11395,Beth,Gutierrez,Beth Gutierrez,Female,Frankfurt,14/11/2020
11396,Ian,Lopez,Ian Lopez,Male,Saarlouis,26/10/2022
11397,Latoya,Shan,Latoya Shan,Female,Paris,07/07/2022
11398,Colin,Nath,Colin Nath,Male,Newcastle upon Tyne,03/07/2020
11399,Brenda,Mehta,Brenda Mehta,Female,Paris,13/04/2022
11400,Franklin,Raji,Franklin Raji,Male,London,15/07/2020
11401,Linda,Navarro,Linda Navarro,Female,Paris,28/10/2021
11402,Kelli,Cai,Kelli Cai,Female,Orleans,07/11/2021
11403,Nancy,Schmidt,Nancy Schmidt,Female,Saint Ouen,28/10/2021
11404,Megan,Taylor,Megan Taylor,Female,Kassel,10/02/2022
11405,Bonnie,Goel,Bonnie Goel,Female,Bonn,31/03/2022
11406,Latoya,Xu,Latoya Xu,Female,Paris,04/11/2021
11407,Mario,She,Mario She,Male,Münster,23/06/2022
11408,Darren,Gill,Darren Gill,Male,London,05/03/2022
11409,Jacqueline,Hayes,Jacqueline Hayes,Female,Saint Germain en Laye,17/11/2021
11410,Maurice,Goel,Maurice Goel,Male,Paris,13/11/2021
11411,Devin,Ross,Devin Ross,Male,Ingolstadt,04/08/2022
11412,Sydney,Bryant,Sydney Bryant,Female,Ingolstadt,05/11/2020
11413,Megan,Stewart,Megan Stewart,Female,Gateshead,10/08/2020
11414,Ian,Richardson,Ian Richardson,Male,Kirkby,13/08/2020
11415,Randy,She,Randy She,Male,Darmstadt,16/08/2022
11416,Katrina,Becker,Katrina Becker,Female,Croix,07/11/2021
11417,Lacey,Zheng,Lacey Zheng,Female,Pantin,04/11/2021
11418,Rafael,Hu,Rafael Hu,Male,Paderborn,17/12/2022
11419,Kyle,Scott,Kyle Scott,Male,Watford,12/03/2022
11420,Jordan,Turner,Jordan Turner,Male,Roubaix,01/11/2021
11421,Amy,Sun,Amy Sun,Female,Offenbach,03/11/2020
11422,Dustin,Deng,Dustin Deng,Male,Liverpool,22/08/2020
11423,Jasmine,Stewart,Jasmine Stewart,Female,Hamburg,10/12/2020
11424,Pamela,Garcia,Pamela Garcia,Female,Berlin,21/04/2022
11425,Ariana,Gray,Ariana Gray,Female,Metz,22/11/2021
11426,Kristopher,Mehta,Kristopher Mehta,Male,Braunschweig,09/04/2022
11427,Desiree,Dominguez,Desiree Dominguez,Female,Kiel,20/12/2020
11428,Deanna,Perez,Deanna Perez,Female,Poing,05/12/2020
11429,Marco,Lopez,Marco Lopez,Male,Sèvres,14/12/2021
11430,Casey,Yuan,Casey Yuan,Female,Bottrop,19/03/2022
11431,Bryant,Garcia,Bryant Garcia,Male,Hof,21/12/2020
11432,Dominique,Prasad,Dominique Prasad,Female,Roissy en Brie,10/12/2021
11433,Maurice,Shan,Maurice Shan,Male,Tremblay-en-France,02/12/2021
11434,Andre,Lopez,Andre Lopez,Male,West Sussex,15/06/2022
11435,Robin,Romero,Robin Romero,Female,Kiel,04/01/2023
11436,Taylor,Cox,Taylor Cox,Female,Watford,22/05/2022
11437,Alfredo,Moreno,Alfredo Moreno,Male,Villeneuve-d'Ascq,19/12/2022
11438,Jenny,Nara,Jenny Nara,Female,Werne,05/02/2022
11439,Janet,Munoz,Janet Munoz,Female,Paris La Defense,29/11/2021
11440,Sergio,Weber,Sergio Weber,Male,Lille,27/03/2022
11441,Erika,Gomez,Erika Gomez,Female,Paris,08/01/2023
11442,Joseph,Harris,Joseph Harris,Male,Tremblay-en-France,29/09/2022
11443,Grace,Griffin,Grace Griffin,Female,Hobart,07/06/2020
11444,Tina,Mehta,Tina Mehta,Female,Bendigo,01/06/2020
11445,Kari,Kim,Kari Kim,Female,Silverwater,06/06/2020
11446,Bethany,Chander,Bethany Chander,Female,Lane Cove,18/06/2020
11447,Jennifer,Roberts,Jennifer Roberts,Female,Hervey Bay,28/06/2020
11448,Kyle,Patterson,Kyle Patterson,Male,Melbourne,16/06/2020
11449,Alvin,Hu,Alvin Hu,Male,Seaford,19/06/2020
11450,Brett,Mehta,Brett Mehta,Male,Cloverdale,29/06/2020
11451,Ruben,Muñoz,Ruben Muñoz,Male,Newcastle,29/07/2020
11452,Erika,Rubio,Erika Rubio,Female,Caloundra,11/07/2020
11453,Stanley,Malhotra,Stanley Malhotra,Male,Hobart,15/07/2020
11454,Melinda,Navarro,Melinda Navarro,Female,Melbourne,31/07/2020
11455,Ross,Sanz,Ross Sanz,Male,Melton,01/07/2020
11456,Jon,Gao,Jon Gao,Male,St. Leonards,17/07/2020
11457,Jaime,Gutierrez,Jaime Gutierrez,Female,Wollongong,17/07/2020
11458,Bianca,Liu,Bianca Liu,Female,Springwood,30/03/2022
11459,Tasha,Deng,Tasha Deng,Female,Port Macquarie,27/07/2020
11460,Melvin,Chande,Melvin Chande,Male,Cranbourne,21/07/2020
11461,Victor,Jimenez,Victor Jimenez,Male,Lavender Bay,31/07/2020
11462,Laura,Lin,Laura Lin,Female,Matraville,16/07/2020
11463,Alisha,Beck,Alisha Beck,Female,Cloverdale,05/03/2022
11464,Alejandro,Huang,Alejandro Huang,Male,South Melbourne,22/07/2020
11465,Louis,Luo,Louis Luo,Male,Gold Coast,14/07/2020
11466,Grant,Tang,Grant Tang,Male,Lavender Bay,22/05/2022
11467,Arturo,Zheng,Arturo Zheng,Male,St. Leonards,31/07/2022
11468,Jaclyn,Andersen,Jaclyn Andersen,Female,York,08/08/2020
11469,Edwin,Raji,Edwin Raji,Male,York,09/08/2022
11470,Jay,Suarez,Jay Suarez,Male,Stuttgart,22/01/2021
11471,Latasha,Suarez,Latasha Suarez,Female,Chatou,17/05/2022
11472,Kenneth,Kumar,Kenneth Kumar,Male,Hawthorne,26/07/2020
11473,Grace,Henderson,Grace Henderson,Female,Drancy,02/06/2022
11474,Melvin,Xu,Melvin Xu,Male,Peterborough,26/09/2022
11475,Cesar,Subram,Cesar Subram,Male,London,23/04/2022
11476,Erika,Navarro,Erika Navarro,Female,Kirkby,01/11/2022
11477,Tristan,Hughes,Tristan Hughes,Male,Darmstadt,25/09/2022
11478,Billy,Hernandez,Billy Hernandez,Male,Sèvres,19/04/2022
11479,Darryl,Wu,Darryl Wu,Male,Saint Ouen,05/12/2021
11480,Colleen,Ma,Colleen Ma,Female,Tremblay-en-France,25/12/2021
11481,Erica,Hu,Erica Hu,Female,Braunschweig,27/01/2021
11482,Adrienne,Torres,Adrienne Torres,Female,Warrington,08/09/2020
11483,Calvin,Chande,Calvin Chande,Male,Paris,22/12/2021
11484,Erick,Sai,Erick Sai,Male,Neunkirchen,02/01/2021
11485,Donald,Chandra,Donald Chandra,Male,Esher-Molesey,14/09/2020
11486,Ariana,Rogers,Ariana Rogers,Female,Erlangen,24/11/2022
11487,Morgan,Jones,Morgan Jones,Female,Dunkerque,15/12/2022
11488,Jermaine,Lopez,Jermaine Lopez,Male,London,28/10/2020
11489,Deborah,Goel,Deborah Goel,Female,Oxford,28/10/2020
11490,Danny,Rubio,Danny Rubio,Male,Paris La Defense,04/04/2022
11491,Andre,Perez,Andre Perez,Male,London,07/11/2020
11492,Terrence,Chander,Terrence Chander,Male,Eilenburg,11/02/2021
11493,Dawn,Wu,Dawn Wu,Female,London,14/11/2020
11494,Jimmy,Gutierrez,Jimmy Gutierrez,Male,Runcorn,23/12/2020
11495,Francis,Jimenez,Francis Jimenez,Male,Bonn,26/10/2022
11496,Gary,Ortega,Gary Ortega,Male,Warrington,30/11/2020
11497,Katrina,Nath,Katrina Nath,Female,Newcastle upon Tyne,04/11/2022
11498,Arturo,Sun,Arturo Sun,Male,Cliffside,28/02/2022
11499,Pedro,Vance,Pedro Vance,Male,Concord,06/04/2022
11500,Sarah,Simmons,Sarah Simmons,Female,Langley,31/01/2022
11501,Brandy,Chandra,Brandy Chandra,Female,Cliffside,27/03/2022
11502,Jared,Peterson,Jared Peterson,Male,Shawnee,30/01/2022
11503,Dennis,Wu,Dennis Wu,Male,Coronado,26/05/2022
11504,Jordan,Baker,Jordan Baker,Female,Downey,01/05/2022
11505,Jasmine,Powell,Jasmine Powell,Female,Burnaby,22/02/2022
11506,Nicholas,Brown,Nicholas Brown,Male,Port Hammond,08/03/2022
11507,Isabella,Russell,Isabella Russell,Female,Victoria,17/02/2022
11508,Elizabeth,Wilson,Elizabeth Wilson,Female,Lynnwood,02/05/2022
11509,Roger,Harui,Roger Harui,Female,Novato,29/07/2022
11510,Seth,Roberts,Seth Roberts,Male,N. Vancouver,12/03/2022
11511,Caleb,Perry,Caleb Perry,Male,Lebanon,13/03/2022
11512,Natalie,Campbell,Natalie Campbell,Female,Oak Bay,28/12/2022
11513,Alyssa,Howard,Alyssa Howard,Female,Royal Oak,08/06/2022
11514,Dalton,Diaz,Dalton Diaz,Male,Tacoma,24/06/2022
11515,Shannon,Huang,Shannon Huang,Female,Burbank,31/08/2020
11516,Mya,Gonzales,Mya Gonzales,Female,Colma,15/09/2020
11517,Katherine,Bryant,Katherine Bryant,Female,Redwood City,26/06/2022
11518,Edward,Washington,Edward Washington,Male,Milwaukie,27/10/2022
11519,Jerome,Navarro,Jerome Navarro,Male,Cliffside,13/03/2022
11520,Jada,Morgan,Jada Morgan,Female,Port Hammond,22/02/2022
11521,Ariana,Peterson,Ariana Peterson,Female,Walla Walla,05/03/2022
11522,Christian,Hughes,Christian Hughes,Male,Oregon City,03/09/2020
11523,Lucas,Taylor,Lucas Taylor,Male,N. Vancouver,15/02/2022
11524,Alyssa,Jackson,Alyssa Jackson,Female,Torrance,28/08/2022
11525,Ariana,Cook,Ariana Cook,Female,Lebanon,06/09/2020
11526,Katherine,Diaz,Katherine Diaz,Female,Westminster,03/02/2022
11527,Jenna,Green,Jenna Green,Female,San Gabriel,07/02/2022
11528,Joan,Washington,Joan Washington,Female,Glendale,12/09/2020
11529,Austin,Bryant,Austin Bryant,Male,Portland,24/09/2020
11530,Andrew,Martinez,Andrew Martinez,Male,N. Vancouver,28/01/2022
11531,Nina,Yuan,Nina Yuan,Female,Beverly Hills,30/08/2020
11532,Lauren,Miller,Lauren Miller,Female,Redmond,05/04/2022
11533,Ebony,Gill,Ebony Gill,Female,Birmingham,14/05/2022
11534,Cameron,Lewis,Cameron Lewis,Male,Long Beach,18/09/2020
11535,Devin,Nelson,Devin Nelson,Male,Lebanon,02/09/2020
11536,Logan,Chow,Logan Chow,Male,Fremont,24/09/2020
11537,Dakota,Ross,Dakota Ross,Male,Colma,21/09/2020
11538,Nicole,Taylor,Nicole Taylor,Female,Palo Alto,16/09/2020
11539,Justin,Washington,Justin Washington,Male,Concord,23/09/2020
11540,Alberto,Navarro,Alberto Navarro,Male,Coronado,13/09/2020
11541,Aidan,Ross,Aidan Ross,Male,Portland,12/09/2020
11542,Alejandro,Tang,Alejandro Tang,Male,York,11/05/2022
11543,Sheena,Chande,Sheena Chande,Female,Paris,21/12/2022
11544,Joel,Garcia,Joel Garcia,Male,Darmstadt,28/08/2022
11545,Reginald,Dominguez,Reginald Dominguez,Male,Paris,13/07/2022
11546,Christine,Chande,Christine Chande,Female,Roubaix,02/12/2021
11547,Cindy,Sai,Cindy Sai,Female,Paris,25/12/2021
11548,Raymond,Sanchez,Raymond Sanchez,Male,Berkshire,02/12/2020
11549,Crystal,Liang,Crystal Liang,Female,London,21/12/2020
11550,Deb,Torres,Deb Torres,Female,Oxford,20/01/2021
11551,Shannon,Alvarez,Shannon Alvarez,Male,Colombes,01/03/2022
11552,Eddie,Rubio,Eddie Rubio,Male,Salzgitter,06/01/2023
11553,Sharon,Luo,Sharon Luo,Female,Reading,22/08/2022
11554,Sydney,Simmons,Sydney Simmons,Female,Tremblay-en-France,08/05/2022
11555,Alexandria,Henderson,Alexandria Henderson,Female,Esher-Molesey,08/05/2022
11556,Lucas,Evans,Lucas Evans,Male,Warrington,21/12/2022
11557,Felicia,Ramos,Felicia Ramos,Female,York,08/08/2022
11558,Ivan,Malhotra,Ivan Malhotra,Male,Woolston,30/11/2022
11559,Frederick,Subram,Frederick Subram,Male,Solingen,29/11/2022
11560,Whitney,Srini,Whitney Srini,Female,London,03/12/2022
11561,Briana,Dominguez,Briana Dominguez,Female,München,19/02/2021
11562,Jarrod,Gonzalez,Jarrod Gonzalez,Male,Leipzig,26/06/2022
11563,Cesar,Srini,Cesar Srini,Male,London,05/07/2022
11564,Jorge,Liang,Jorge Liang,Male,Frankfurt am Main,16/02/2021
11565,Erik,Diaz,Erik Diaz,Male,Berks,08/09/2022
11566,April,Shan,April Shan,Female,Cergy,28/01/2022
11567,Carla,Perez,Carla Perez,Female,Berlin,15/03/2022
11568,Alexia,Foster,Alexia Foster,Female,Cheltenham,10/01/2021
11569,Troy,Malhotra,Troy Malhotra,Male,West Sussex,20/11/2022
11570,Kristin,Andersen,Kristin Andersen,Female,Berlin,25/03/2021
11571,Joel,Sai,Joel Sai,Male,Orleans,12/12/2021
11572,Billy,Moreno,Billy Moreno,Male,Dunkerque,09/12/2021
11573,Meagan,Subram,Meagan Subram,Female,Woolston,27/07/2022
11574,Karla,Luo,Karla Luo,Female,West Sussex,15/03/2022
11575,Jackson,Campbell,Jackson Campbell,Male,Leeds,20/01/2021
11576,Micah,Zhu,Micah Zhu,Male,Croix,15/12/2021
11577,Janet,Serrano,Janet Serrano,Female,Paris,21/12/2021
11578,Trisha,Huang,Trisha Huang,Female,Pantin,29/11/2021
11579,Clayton,Beck,Clayton Beck,Male,Warrington,31/07/2022
11580,Melvin,Raje,Melvin Raje,Male,Berkshire,16/04/2022
11581,Cindy,Jordan,Cindy Jordan,Female,Paris,11/02/2022
11582,Claudia,Ma,Claudia Ma,Female,Pantin,07/12/2021
11583,Karla,Xu,Karla Xu,Female,Chatou,21/12/2021
11584,Devin,Carter,Devin Carter,Male,Neunkirchen,16/09/2022
11585,Kari,Perez,Kari Perez,Female,Billericay,10/01/2023
11586,Alberto,Romero,Alberto Romero,Male,York,28/10/2022
11587,Kevin,Bryant,Kevin Bryant,Male,Metz,29/11/2021
11588,Candace,Mehta,Candace Mehta,Female,Saint-Denis,29/11/2021
11589,Ebony,Malhotra,Ebony Malhotra,Female,London,04/06/2022
11590,Erika,Diaz,Erika Diaz,Female,Drancy,01/12/2021
11591,Stacey,Lu,Stacey Lu,Female,Versailles,11/01/2020
11592,Darrell,Raji,Darrell Raji,Male,Paris,11/01/2020
11593,Armando,Moreno,Armando Moreno,Male,Orleans,21/01/2020
11594,Corey,Goel,Corey Goel,Male,Verrieres Le Buisson,17/08/2022
11595,Sebastian,Howard,Sebastian Howard,Male,Erlangen,30/12/2022
11596,Roger,Raje,Roger Raje,Male,Runcorn,01/10/2022
11597,Janelle,Chandra,Janelle Chandra,Female,Orly,05/01/2023
11598,Meredith,Ruiz,Meredith Ruiz,Female,Saarbrücken,11/03/2021
11599,Melody,Diaz,Melody Diaz,Female,Les Ulis,18/01/2020
11600,Linda,Rubio,Linda Rubio,Female,Sèvres,06/05/2022
11601,Ivan,Raman,Ivan Raman,Male,Versailles,19/01/2020
11602,Larry,Gill,Larry Gill,Male,Salzgitter,10/07/2022
11603,Geoffrey,Gonzalez,Geoffrey Gonzalez,Male,London,18/01/2021
11604,Edgar,Sanchez,Edgar Sanchez,Male,Wokingham,03/01/2021
11605,Heidi,Subram,Heidi Subram,Female,Stuttgart,08/03/2021
11606,Melody,Ramos,Melody Ramos,Female,Morangis,08/01/2020
11607,Clinton,Moreno,Clinton Moreno,Male,Paris,19/01/2020
11608,Cesar,Madan,Cesar Madan,Male,Paris La Defense,13/12/2022
11609,Eugene,Ye,Eugene Ye,Male,York,28/01/2021
11610,Blake,Collins,Blake Collins,Male,Stoke-on-Trent,10/01/2021
11611,Ernest,Lin,Ernest Lin,Male,Orleans,23/01/2020
11612,Keith,Andersen,Keith Andersen,Male,Berkshire,02/02/2021
11613,Meredith,Prasad,Meredith Prasad,Female,Leipzig,13/05/2021
11614,Katrina,Sharma,Katrina Sharma,Female,Offenbach,10/05/2021
11615,Dwayne,Navarro,Dwayne Navarro,Male,Lancaster,22/02/2021
11616,Casey,Nath,Casey Nath,Female,Milton Keynes,03/02/2021
11617,Sean,Brooks,Sean Brooks,Male,Grossmont,10/09/2020
11618,Brian,Ramirez,Brian Ramirez,Male,Cliffside,09/02/2022
11619,Sierra,Young,Sierra Young,Female,Victoria,08/02/2022
11620,Megan,Rodriguez,Megan Rodriguez,Female,Bellingham,08/02/2022
11621,Leah,She,Leah She,Female,Bremerton,01/08/2022
11622,Gabriel,Allen,Gabriel Allen,Male,Kirkland,08/04/2022
11623,Angela,Perry,Angela Perry,Female,Fremont,07/09/2020
11624,Ryan,Smith,Ryan Smith,Male,Mill Valley,21/09/2020
11625,Zachary,Moore,Zachary Moore,Male,Palo Alto,24/09/2020
11626,Destiny,Rogers,Destiny Rogers,Female,San Francisco,01/09/2020
11627,Dalton,Gray,Dalton Gray,Male,Spring Valley,27/08/2022
11628,Mariah,Wood,Mariah Wood,Female,Bellflower,12/09/2020
11629,Isaiah,Wright,Isaiah Wright,Male,Newport Beach,25/09/2020
11630,Haley,Powell,Haley Powell,Female,Seattle,21/09/2020
11631,Antonio,Bennett,Antonio Bennett,Male,Langley,07/02/2022
11632,Alexandra,Jenkins,Alexandra Jenkins,Female,Langford,30/01/2022
11633,Thomas,Anderson,Thomas Anderson,Male,Burien,13/11/2022
11634,Samuel,Collins,Samuel Collins,Male,Puyallup,11/03/2022
11635,Darrell,Chande,Darrell Chande,Male,Beverly Hills,08/02/2022
11636,Kimberly,Cox,Kimberly Cox,Female,Daly City,11/09/2022
11637,Morgan,Hernandez,Morgan Hernandez,Female,Los Angeles,08/02/2022
11638,Antonio,Powell,Antonio Powell,Male,Mill Valley,19/10/2022
11639,Angelica,Perry,Angelica Perry,Female,Mill Valley,09/11/2022
11640,Chloe,Wilson,Chloe Wilson,Female,Langford,15/03/2022
11641,James,Chen,James Chen,Male,Cliffside,30/01/2022
11642,Morgan,Hughes,Morgan Hughes,Female,Oak Bay,09/02/2022
11643,Naomi,Munoz,Naomi Munoz,Female,Burien,21/04/2022
11644,Charles,Torres,Charles Torres,Male,Redmond,17/05/2022
11645,Gabriella,Turner,Gabriella Turner,Female,Salem,10/11/2022
11646,Anna,Foster,Anna Foster,Female,Burien,15/07/2022
11647,Randy,Wu,Randy Wu,Male,Cliffside,15/02/2022
11648,Kevin,Scott,Kevin Scott,Male,Chula Vista,28/08/2022
11649,Ian,White,Ian White,Male,Newport Beach,05/04/2022
11650,Caleb,Hayes,Caleb Hayes,Male,Glendale,15/02/2022
11651,Patricia,Garcia,Patricia Garcia,Female,Cliffside,04/03/2022
11652,Samuel,Russell,Samuel Russell,Male,Vancouver,26/06/2022
11653,Sydney,Peterson,Sydney Peterson,Female,Lebanon,16/04/2022
11654,Ariana,Sanchez,Ariana Sanchez,Female,Bellflower,18/10/2020
11655,Tamara,Sharma,Tamara Sharma,Female,Concord,29/09/2022
11656,Katelyn,Perez,Katelyn Perez,Female,Imperial Beach,11/09/2022
11657,Megan,Cox,Megan Cox,Female,Novato,25/05/2022
11658,Robert,Mitchell,Robert Mitchell,Male,Oakland,23/04/2022
11659,Miguel,Adams,Miguel Adams,Male,Sooke,09/05/2022
11660,Miranda,Gonzales,Miranda Gonzales,Female,Port Hammond,08/05/2022
11661,Jeremiah,James,Jeremiah James,Male,Cliffside,06/04/2022
11662,Ethan,Kumar,Ethan Kumar,Male,Milwaukie,06/05/2022
11663,Seth,Williams,Seth Williams,Male,Walla Walla,28/10/2020
11664,Alyssa,Morgan,Alyssa Morgan,Female,Burlingame,27/10/2020
11665,Janet,Dominguez,Janet Dominguez,Female,Chula Vista,13/10/2020
11666,Angel,Baker,Angel Baker,Male,Torrance,17/10/2020
11667,Blake,Moore,Blake Moore,Male,Walla Walla,04/07/2022
11668,Jada,Collins,Jada Collins,Female,Beverly Hills,16/12/2022
11669,Isabella,Simmons,Isabella Simmons,Female,Tacoma,18/08/2022
11670,Jacqueline,Perry,Jacqueline Perry,Female,Grossmont,13/04/2022
11671,Jessica,Brown,Jessica Brown,Female,El Cajon,21/10/2020
11672,Chad,Jai,Chad Jai,Male,Beverly Hills,25/07/2022
11673,Susan,Ye,Susan Ye,Female,Burien,30/01/2022
11674,Morgan,Rogers,Morgan Rogers,Female,Woodland Hills,30/05/2022
11675,Devin,Martinez,Devin Martinez,Male,Everett,25/10/2020
11676,Alan,Hu,Alan Hu,Male,Branch,20/08/2022
11677,Charles,Walker,Charles Walker,Male,Haney,05/04/2022
11678,Johnny,Chavez,Johnny Chavez,Male,Cheyenne,10/10/2020
11679,Dalton,Richardson,Dalton Richardson,Male,Puyallup,13/10/2022
11680,Kaylee,Nelson,Kaylee Nelson,Female,Redmond,01/09/2022
11681,Abigail,Jones,Abigail Jones,Female,Spokane,07/03/2022
11682,Kaitlyn,Hall,Kaitlyn Hall,Female,Tacoma,05/09/2022
11683,Greg,Taylor,Greg Taylor,Male,El Cajon,05/10/2020
11684,Devin,Parker,Devin Parker,Male,Redmond,01/07/2022
11685,Jose,Griffin,Jose Griffin,Male,Milwaukie,11/03/2022
11686,Luke,Edwards,Luke Edwards,Male,Glendale,08/03/2022
11687,Cody,Torres,Cody Torres,Male,La Jolla,12/04/2022
11688,Victoria,Morris,Victoria Morris,Female,Sedro Woolley,02/10/2020
11689,Ian,Diaz,Ian Diaz,Male,Edmonds,26/08/2022
11690,Caroline,Butler,Caroline Butler,Female,Port Orchard,25/10/2020
11691,Kaitlyn,Wilson,Kaitlyn Wilson,Female,Imperial Beach,08/02/2022
11692,Caleb,Gonzales,Caleb Gonzales,Male,Burbank,07/07/2022
11693,Hailey,Diaz,Hailey Diaz,Female,Haney,28/01/2022
11694,Jonathon,Ortega,Jonathon Ortega,Male,Colma,11/04/2022
11695,Logan,Campbell,Logan Campbell,Male,Beverly Hills,09/04/2022
11696,Mackenzie,Campbell,Mackenzie Campbell,Female,Tacoma,01/10/2020
11697,Eduardo,Lee,Eduardo Lee,Male,Oakland,07/08/2022
11698,Jackson,Wright,Jackson Wright,Male,Metchosin,31/03/2022
11699,Chase,Peterson,Chase Peterson,Male,Walla Walla,29/05/2022
11700,Xavier,Richardson,Xavier Richardson,Male,Woodland Hills,02/02/2022
11701,David,Hayes,David Hayes,Male,Novato,24/04/2022
11702,Jenny,Zhou,Jenny Zhou,Female,Burlingame,17/05/2022
11703,Kaylee,Baker,Kaylee Baker,Female,La Jolla,13/02/2022
11704,Evan,Hernandez,Evan Hernandez,Male,Santa Cruz,07/07/2022
11705,Brooke,Richardson,Brooke Richardson,Female,Woodland Hills,28/10/2020
11706,Blake,Perez,Blake Perez,Male,Burlingame,08/03/2022
11707,Natalie,Cook,Natalie Cook,Female,Woodland Hills,10/10/2020
11708,Elizabeth,Weisman,Elizabeth Weisman,Female,Lincoln Acres,25/10/2020
11709,Hailey,Collins,Hailey Collins,Female,Victoria,11/03/2022
11710,Zoe,Ramirez,Zoe Ramirez,Female,La Jolla,23/11/2022
11711,Daniel,Davis,Daniel Davis,Male,N. Vancouver,07/02/2022
11712,Shelby,Rogers,Shelby Rogers,Female,Haney,04/02/2022
11713,Kyle,Zhang,Kyle Zhang,Male,Kirkland,07/07/2022
11714,Alexandria,Long,Alexandria Long,Female,San Diego,18/02/2022
11715,Chloe,Robinson,Chloe Robinson,Female,San Gabriel,26/12/2022
11716,Evan,Kelly,Evan Kelly,Male,Daly City,31/05/2022
11717,Marcus,Jones,Marcus Jones,Male,Corvallis,25/05/2022
11718,Sarah,Jones,Sarah Jones,Female,Oregon City,06/03/2022
11719,Blake,Green,Blake Green,Male,Cliffside,26/04/2022
11720,Morgan,Morris,Morgan Morris,Female,San Diego,17/05/2022
11721,Jennifer,Alexander,Jennifer Alexander,Female,Lincoln Acres,15/06/2022
11722,Julian,Hughes,Julian Hughes,Male,Bellingham,30/07/2022
11723,Luke,Coleman,Luke Coleman,Male,Shawnee,31/01/2022
11724,Jason,Carter,Jason Carter,Male,Shawnee,05/02/2022
11725,Jose,Li,Jose Li,Male,Burien,01/04/2022
11726,Micah,Liang,Micah Liang,Male,Burien,10/10/2022
11727,Benjamin,Taylor,Benjamin Taylor,Male,National City,12/10/2020
11728,Logan,White,Logan White,Male,Woodburn,11/06/2022
11729,Caleb,Campbell,Caleb Campbell,Male,Kirkland,27/07/2022
11730,Emma,Torres,Emma Torres,Female,Redmond,11/05/2022
11731,Tanya,Gill,Tanya Gill,Female,Burlingame,16/03/2022
11732,Erick,Sanchez,Erick Sanchez,Male,Cincinnati,09/06/2022
11733,Kristi,Schmidt,Kristi Schmidt,Female,Concord,01/01/2023
11734,Omar,Chen,Omar Chen,Male,Coronado,21/06/2022
11735,Sydney,Gray,Sydney Gray,Female,Lynnwood,24/02/2022
11736,Sebastian,Sanchez,Sebastian Sanchez,Male,Fremont,17/10/2022
11737,Megan,Martin,Megan Martin,Female,Redwood City,14/02/2022
